ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,daily_return,cumulative_return,ma5,ma20,month,stock_name,industry
601318.SH,2025-08-01,58.68,59.06,58.08,58.2,58.69,-0.49,-0.8349,488786.24,2860162.236,-0.008348952121315256,0.14770262275685297,59.436,57.7395,2025-08,中国平安,金融保险
601318.SH,2025-08-04,58.1,58.34,57.85,58.21,58.2,0.01,0.0172,360078.32,2092312.969,0.0001718213058419238,0.14789982252021328,59.06,57.8285,2025-08,中国平安,金融保险
601318.SH,2025-08-05,58.3,59.41,58.2,59.14,58.21,0.93,1.5977,482956.14,2837798.909,0.015976636316784143,0.16623940051271968,58.989999999999995,57.96300000000001,2025-08,中国平安,金融保险
601318.SH,2025-08-06,59.14,59.64,58.82,59.06,59.14,-0.08,-0.1353,324468.73,1916931.441,-0.001352722353736846,0.1646618024058375,58.660000000000004,58.121,2025-08,中国平安,金融保险
601318.SH,2025-08-07,59.11,59.46,58.53,58.88,59.06,-0.18,-0.3048,327971.53,1932522.823,-0.0030477480528275924,0.16111220666535253,58.698,58.208499999999994,2025-08,中国平安,金融保险
601318.SH,2025-08-08,58.88,58.9,58.22,58.54,58.88,-0.34,-0.5774,397933.32,2331643.86,-0.005774456521739135,0.15440741471110297,58.766000000000005,58.25,2025-08,中国平安,金融保险
601318.SH,2025-08-11,58.77,59.14,58.47,58.47,58.54,-0.07,-0.1196,431869.11,2535939.661,-0.0011957635804578093,0.1530270163675811,58.818000000000005,58.294999999999995,2025-08,中国平安,金融保险
601318.SH,2025-08-12,58.47,59.07,58.47,58.75,58.47,0.28,0.4789,426985.45,2507882.892,0.00478878057123322,0.15854860974166907,58.74000000000001,58.3775,2025-08,中国平安,金融保险
601318.SH,2025-08-13,58.92,59.4,58.46,58.61,58.75,-0.14,-0.2383,728453.2,4285477.115,-0.0023829787234043165,0.15578781305462508,58.65,58.46650000000001,2025-08,中国平安,金融保险
601318.SH,2025-08-14,58.8,60.6,58.77,59.62,58.61,1.01,1.7233,1022767.51,6132887.145,0.017232554171642933,0.17570498915401367,58.798,58.60699999999999,2025-08,中国平安,金融保险
601318.SH,2025-08-15,59.6,60.45,59.0,59.8,59.62,0.18,0.3019,892968.11,5342602.447,0.0030191211003018914,0.17925458489449886,59.05,58.7435,2025-08,中国平安,金融保险
601318.SH,2025-08-18,59.92,60.35,59.34,59.34,59.8,-0.46,-0.7692,957262.82,5730767.23,-0.007692307692307554,0.17018339577992592,59.224000000000004,58.851,2025-08,中国平安,金融保险
601318.SH,2025-08-19,59.77,60.18,58.08,58.2,59.34,-1.14,-1.9211,954809.96,5626016.6,-0.01921132457027297,0.14770262275685364,59.114,58.926,2025-08,中国平安,金融保险
601318.SH,2025-08-20,58.09,59.2,57.69,59.2,58.2,1.0,1.7182,762724.84,4453267.555,0.01718213058419238,0.16742259909288193,59.23199999999999,58.98599999999999,2025-08,中国平安,金融保险
601318.SH,2025-08-21,59.2,59.96,58.91,59.62,59.2,0.42,0.7095,574600.93,3420554.066,0.007094594594594605,0.1757049891540139,59.232000000000006,59.035000000000004,2025-08,中国平安,金融保险
601318.SH,2025-08-22,59.51,60.51,59.44,60.5,59.62,0.88,1.476,780974.27,4689312.103,0.014760147601476037,0.19305856832971902,59.372,59.156000000000006,2025-08,中国平安,金融保险
601318.SH,2025-08-25,60.6,61.05,60.11,61.0,60.5,0.5,0.8264,670112.68,4065994.394,0.008264462809917328,0.20291855649773316,59.70399999999999,59.201499999999996,2025-08,中国平安,金融保险
601318.SH,2025-08-26,60.9,61.0,60.45,60.52,61.0,-0.48,-0.7869,491986.28,2984830.238,-0.007868852459016362,0.19345296785643962,60.168000000000006,59.253,2025-08,中国平安,金融保险
601318.SH,2025-08-27,60.38,60.45,58.69,58.69,60.52,-1.83,-3.0238,1064557.86,6325335.934,-0.030237937871777976,0.15736541116150748,60.065999999999995,59.152,2025-08,中国平安,金融保险
601318.SH,2025-08-28,58.75,59.12,58.31,58.84,58.69,0.15,0.2556,636104.66,3734301.053,0.002555801669790414,0.16032340761191177,59.910000000000004,59.1595,2025-08,中国平安,金融保险
601318.SH,2025-08-29,58.95,61.1,58.94,59.88,58.84,1.04,1.7675,1080309.23,6488619.82,0.017675050985723972,0.18083218300138126,59.786,59.243500000000004,2025-08,中国平安,金融保险
601318.SH,2025-09-01,59.79,59.79,58.33,58.51,59.88,-1.37,-2.2879,948524.89,5566516.443,-0.022879091516366135,0.1538158154210223,59.288,59.258500000000005,2025-09,中国平安,金融保险
601318.SH,2025-09-02,58.5,58.8,58.22,58.66,58.51,0.15,0.2564,649036.33,3797585.375,0.0025636643308835083,0.15677381187142636,58.916,59.23449999999999,2025-09,中国平安,金融保险
601318.SH,2025-09-03,58.94,59.1,57.36,57.78,58.66,-0.88,-1.5002,714746.42,4150607.723,-0.015001704739174837,0.13942023269572146,58.734,59.17049999999999,2025-09,中国平安,金融保险
601318.SH,2025-09-04,57.77,57.97,57.06,57.5,57.78,-0.28,-0.4846,727436.07,4183559.781,-0.0048459674627898686,0.13389863932163348,58.465999999999994,59.1015,2025-09,中国平安,金融保险
601318.SH,2025-09-05,57.5,58.06,57.03,57.9,57.5,0.4,0.6957,558184.27,3207319.735,0.006956521739130306,0.14178662985604462,58.07000000000001,59.06949999999999,2025-09,中国平安,金融保险
601318.SH,2025-09-08,57.76,58.04,57.32,57.7,57.9,-0.2,-0.3454,487733.39,2814135.142,-0.003454231433505983,0.13784263458883905,57.907999999999994,59.031000000000006,2025-09,中国平安,金融保险
601318.SH,2025-09-09,57.76,58.29,57.55,58.0,57.7,0.3,0.5199,518911.44,3004298.501,0.005199306759098743,0.14375862748964763,57.775999999999996,58.993500000000004,2025-09,中国平安,金融保险
601318.SH,2025-09-10,57.77,58.16,57.62,57.87,58.0,-0.13,-0.2241,308469.74,1786675.715,-0.0022413793103448487,0.14119503056596394,57.794,58.95649999999999,2025-09,中国平安,金融保险
601318.SH,2025-09-11,57.9,58.69,57.6,58.69,57.87,0.82,1.417,595072.07,3464480.19,0.014169690686020475,0.15736541116150726,58.032,58.910000000000004,2025-09,中国平安,金融保险
601318.SH,2025-09-12,58.98,59.2,57.5,57.68,58.69,-1.01,-1.7209,735376.27,4277497.749,-0.017209064576588773,0.13744823506211867,57.988,58.80400000000001,2025-09,中国平安,金融保险
601318.SH,2025-09-15,57.65,57.99,57.09,57.33,57.68,-0.35,-0.6068,546842.42,3147658.745,-0.0060679611650485965,0.1305462433445086,57.914,58.7035,2025-09,中国平安,金融保险
601318.SH,2025-09-16,57.35,57.45,56.5,56.62,57.33,-0.71,-1.2384,685713.61,3894056.719,-0.012384440955869547,0.11654506014592836,57.638,58.6245,2025-09,中国平安,金融保险
601318.SH,2025-09-17,56.66,56.97,56.45,56.57,56.62,-0.05,-0.0883,684651.87,3878151.157,-0.0008830801836806623,0.11555906132912686,57.378,58.49300000000001,2025-09,中国平安,金融保险
601318.SH,2025-09-18,56.64,56.67,55.11,55.28,56.57,-1.29,-2.2804,1012073.56,5649599.209,-0.02280360615167043,0.09012029185565029,56.696000000000005,58.275999999999996,2025-09,中国平安,金融保险
601318.SH,2025-09-19,55.29,56.0,55.0,55.1,55.28,-0.18,-0.3256,543321.11,3008279.78,-0.0032561505065122898,0.0865706961151651,56.17999999999999,58.00599999999999,2025-09,中国平安,金融保险
601318.SH,2025-09-22,55.37,55.65,55.0,55.15,55.1,0.05,0.0907,374437.68,2068811.784,0.0009074410163338875,0.08755669493196638,55.74400000000001,57.713499999999996,2025-09,中国平安,金融保险
601318.SH,2025-09-23,55.03,55.79,54.74,55.02,55.15,-0.13,-0.2357,612960.96,3385890.145,-0.0023572076155937705,0.0849930980082827,55.424,57.4385,2025-09,中国平安,金融保险
601318.SH,2025-09-24,55.29,55.75,54.95,55.29,55.02,0.27,0.4907,503174.33,2781363.925,0.004907306434023928,0.09031749161901037,55.168000000000006,57.268499999999996,2025-09,中国平安,金融保险
601318.SH,2025-09-25,55.28,55.39,55.03,55.09,55.29,-0.2,-0.3617,514296.16,2838283.234,-0.003617290649303606,0.0863734963518048,55.129999999999995,57.081,2025-09,中国平安,金融保险
601318.SH,2025-09-26,55.02,55.55,54.66,55.22,55.09,0.13,0.236,548621.87,3021459.544,0.0023597749137773683,0.08893709327548849,55.153999999999996,56.848,2025-09,中国平安,金融保险
601318.SH,2025-09-29,55.18,57.32,55.03,56.01,55.22,0.79,1.4306,1035109.92,5816595.783,0.014306410720753338,0.10451587458095091,55.326,56.723,2025-09,中国平安,金融保险
601318.SH,2025-09-30,55.8,56.2,55.0,55.11,56.01,-0.9,-1.6069,767081.87,4247640.485,-0.016068559185859588,0.0867678958785254,55.343999999999994,56.545500000000004,2025-09,中国平安,金融保险
601318.SH,2025-10-09,55.04,55.28,54.25,55.04,55.11,-0.07,-0.127,824067.48,4521397.15,-0.0012701868989294374,0.0853874975350033,55.294000000000004,56.408500000000004,2025-10,中国平安,金融保险
601318.SH,2025-10-10,54.73,55.97,54.73,55.54,55.04,0.5,0.9084,641465.32,3560844.773,0.009084302325581328,0.09524748570301744,55.384,56.310500000000005,2025-10,中国平安,金融保险
601318.SH,2025-10-13,54.51,55.33,54.51,55.1,55.54,-0.44,-0.7922,609655.98,3353288.998,-0.00792221822110184,0.0865706961151651,55.36,56.170500000000004,2025-10,中国平安,金融保险
601318.SH,2025-10-14,55.58,56.68,55.52,56.48,55.1,1.38,2.5045,1022940.25,5757976.241,0.025045372050816583,0.11378426345888415,55.45399999999999,56.109500000000004,2025-10,中国平安,金融保险
601318.SH,2025-10-15,56.48,57.97,56.3,57.81,56.48,1.33,2.3548,837046.28,4793965.559,0.023548158640226635,0.14001183198580192,55.99399999999999,56.1,2025-10,中国平安,金融保险
601318.SH,2025-10-16,57.68,58.58,57.61,58.02,57.81,0.21,0.3633,681478.2,3966486.441,0.0036325895173845435,0.14415302701636779,56.589999999999996,56.1075,2025-10,中国平安,金融保险
601318.SH,2025-10-17,58.0,58.48,57.17,57.28,58.02,-0.74,-1.2754,677492.81,3916934.527,-0.012754222681833904,0.12956024452770665,56.938,56.037,2025-10,中国平安,金融保险
601318.SH,2025-10-20,58.33,58.57,57.45,57.9,57.28,0.62,1.0824,526694.69,3058431.634,0.0108240223463687,0.14178662985604418,57.498000000000005,56.048,2025-10,中国平安,金融保险
601318.SH,2025-10-21,57.93,58.92,57.93,58.08,57.9,0.18,0.3109,762200.49,4456452.771,0.0031088082901553626,0.14533622559652914,57.818,56.0855,2025-10,中国平安,金融保险
601318.SH,2025-10-22,58.0,58.5,57.93,58.21,58.08,0.13,0.2238,379892.66,2211002.991,0.002238292011019327,0.14789982252021283,57.898,56.165,2025-10,中国平安,金融保险
601318.SH,2025-10-23,58.22,58.87,58.09,58.75,58.21,0.54,0.9277,503501.04,2943942.596,0.009276756571035882,0.15854860974166818,58.044000000000004,56.274,2025-10,中国平安,金融保险
601318.SH,2025-10-24,58.14,58.49,57.75,57.88,57.8,0.08,0.1384,558241.7,3240224.545,-0.0148085106382978,0.14139223032932358,58.164,56.403999999999996,2025-10,中国平安,金融保险
601318.SH,2025-10-27,58.0,58.39,57.5,57.75,57.88,-0.13,-0.2246,685004.38,3964893.063,-0.0022460262612301607,0.1388286334056399,58.134,56.536500000000004,2025-10,中国平安,金融保险
601318.SH,2025-10-28,57.79,58.23,57.62,57.76,57.75,0.01,0.0173,491305.08,2842864.953,0.0001731601731600474,0.13902583316899997,58.07000000000001,56.666999999999994,2025-10,中国平安,金融保险
601318.SH,2025-10-29,58.6,59.7,58.49,58.95,57.76,1.19,2.0602,1044431.61,6172236.795,0.02060249307479234,0.16249260500887397,58.218,56.8635,2025-10,中国平安,金融保险
601318.SH,2025-10-30,59.3,60.1,58.58,58.65,58.95,-0.3,-0.5089,745712.83,4424147.711,-0.0050890585241730735,0.1565766121080654,58.198,57.03150000000001,2025-10,中国平安,金融保险
601318.SH,2025-10-31,58.99,58.99,57.8,57.83,58.65,-0.82,-1.3981,572541.54,3331214.748,-0.013981244671781745,0.14040623151252207,58.188,57.168499999999995,2025-10,中国平安,金融保险
601318.SH,2025-11-03,58.27,58.7,57.86,58.31,57.83,0.48,0.83,411430.33,2399870.47,0.00830019021269246,0.14987182015381584,58.3,57.323,2025-11,中国平安,金融保险
601318.SH,2025-11-04,58.35,59.13,58.2,58.94,58.31,0.63,1.0804,518126.0,3045009.961,0.010804321728691502,0.16229540524551367,58.536,57.4695,2025-11,中国平安,金融保险
601318.SH,2025-11-05,58.4,58.84,57.92,58.32,58.94,-0.62,-1.0519,402157.85,2348603.001,-0.010519172039362035,0.15006901991717614,58.410000000000004,57.629999999999995,2025-11,中国平安,金融保险
601318.SH,2025-11-06,58.35,59.28,58.34,58.9,58.32,0.58,0.9945,547345.99,3224909.538,0.009945130315500705,0.1615066061920727,58.46,57.823,2025-11,中国平安,金融保险
601318.SH,2025-11-07,58.78,59.15,58.66,58.89,58.9,-0.01,-0.017,371910.41,2191134.861,-0.0001697792869269632,0.1613094064287124,58.672000000000004,57.99050000000001,2025-11,中国平安,金融保险
601318.SH,2025-11-10,58.85,59.4,58.44,59.3,58.89,0.41,0.6962,529487.21,3132320.906,0.006962132789947395,0.16939459672648405,58.86999999999999,58.2005,2025-11,中国平安,金融保险
601318.SH,2025-11-11,59.3,59.5,58.81,59.2,59.3,-0.1,-0.1686,362503.76,2143772.917,-0.001686340640809303,0.16742259909288126,58.922000000000004,58.3365,2025-11,中国平安,金融保险
601318.SH,2025-11-12,59.3,60.79,59.3,60.03,59.2,0.83,1.402,1490245.84,8994592.304,0.014020270270270307,0.18379017945178489,59.263999999999996,58.447500000000005,2025-11,中国平安,金融保险
601318.SH,2025-11-13,60.29,61.38,60.29,60.88,60.03,0.85,1.416,890186.99,5421878.882,0.014159586873230046,0.2005521593374091,59.660000000000004,58.5905,2025-11,中国平安,金融保险
601318.SH,2025-11-14,60.85,62.27,60.65,60.65,60.88,-0.23,-0.3778,752741.01,4630168.806,-0.0037779237844941527,0.19601656478012242,60.012,58.759,2025-11,中国平安,金融保险
601318.SH,2025-11-17,60.69,61.0,59.46,59.83,60.65,-0.82,-1.352,560197.16,3354710.745,-0.013520197856554006,0.1798461841845791,60.117999999999995,58.85549999999999,2025-11,中国平安,金融保险
601318.SH,2025-11-18,59.67,60.15,59.48,59.62,59.83,-0.21,-0.351,445712.18,2663627.684,-0.003509944843723911,0.175704989154013,60.202,58.932500000000005,2025-11,中国平安,金融保险
601318.SH,2025-11-19,59.8,61.12,59.71,60.37,59.62,0.75,1.258,705865.09,4268493.624,0.012579671251258029,0.19049497140603444,60.27,59.040499999999994,2025-11,中国平安,金融保险
601318.SH,2025-11-20,60.6,61.15,60.03,60.2,60.37,-0.17,-0.2816,394490.64,2387256.691,-0.0028159681961238414,0.18714257542890977,60.134,59.113,2025-11,中国平安,金融保险
601318.SH,2025-11-21,60.0,60.1,58.88,58.91,60.2,-1.29,-2.1429,685579.69,4067315.652,-0.021428571428571574,0.161703805955433,59.786,59.1645,2025-11,中国平安,金融保险
601318.SH,2025-11-24,59.16,59.2,58.35,58.4,58.91,-0.51,-0.8657,534709.19,3141756.214,-0.008657273807502919,0.15164661802405854,59.5,59.197,2025-11,中国平安,金融保险
601318.SH,2025-11-25,58.68,59.82,58.23,59.47,58.4,1.07,1.8322,487770.97,2887514.429,0.018321917808219235,0.17274699270360894,59.46999999999999,59.282500000000006,2025-11,中国平安,金融保险
601318.SH,2025-11-26,59.66,60.22,59.32,59.78,59.47,0.31,0.5213,434692.73,2598031.333,0.005212712291911892,0.1788601853677778,59.352,59.324,2025-11,中国平安,金融保险
601318.SH,2025-11-27,59.5,59.73,58.7,59.34,59.78,-0.44,-0.736,505700.87,2993560.813,-0.007360321177651397,0.17018339577992525,59.17999999999999,59.35849999999999,2025-11,中国平安,金融保险
601318.SH,2025-11-28,59.21,59.29,58.51,58.99,59.34,-0.35,-0.5898,433558.14,2553839.886,-0.005898213683855791,0.16328140406231517,59.196000000000005,59.4165,2025-11,中国平安,金融保险
601318.SH,2025-12-01,58.91,59.18,58.41,58.63,58.99,-0.36,-0.6103,445804.06,2614280.156,-0.006102729276148522,0.15618221258134501,59.242000000000004,59.432500000000005,2025-12,中国平安,金融保险
601318.SH,2025-12-02,58.8,59.4,58.45,58.8,58.63,0.17,0.29,373837.34,2200530.387,0.002899539484905178,0.15953460855846968,59.10799999999999,59.4255,2025-12,中国平安,金融保险
601318.SH,2025-12-03,58.75,59.02,58.15,58.35,58.8,-0.45,-0.7653,335494.47,1961924.291,-0.007653061224489721,0.15066061920725704,58.822,59.42700000000001,2025-12,中国平安,金融保险
601318.SH,2025-12-04,58.35,58.55,58.21,58.55,58.35,0.2,0.3428,217663.66,1271252.461,0.003427592116538092,0.1546046144744626,58.664,59.4095,2025-12,中国平安,金融保险
601318.SH,2025-12-05,58.65,62.2,58.55,61.99,58.55,3.44,5.8753,1377948.27,8385205.488,0.05875320239111881,0.22244133307040048,59.263999999999996,59.564499999999995,2025-12,中国平安,金融保险
601318.SH,2025-12-08,62.04,63.8,62.0,63.4,61.99,1.41,2.2746,1029978.68,6514118.72,0.022745604129698282,0.25024649970420043,60.218,59.769499999999994,2025-12,中国平安,金融保险
601318.SH,2025-12-09,63.4,63.69,62.42,62.45,63.4,-0.95,-1.4984,483731.02,3044070.518,-0.014984227129337446,0.23151252218497365,60.948,59.931999999999995,2025-12,中国平安,金融保险
601318.SH,2025-12-10,62.66,63.06,62.13,62.55,62.45,0.1,0.1601,448822.18,2808948.857,0.0016012810248198228,0.23348451981857643,61.788,60.05799999999999,2025-12,中国平安,金融保险
601318.SH,2025-12-11,62.8,63.36,62.17,62.53,62.55,-0.02,-0.032,477963.4,2990603.756,-0.00031974420463620756,0.23309012029185605,62.584,60.140499999999996,2025-12,中国平安,金融保险
601318.SH,2025-12-12,62.56,64.09,62.41,63.91,62.53,1.38,2.2069,1091760.25,6926125.694,0.022069406684791293,0.2603036876355753,62.967999999999996,60.3035,2025-12,中国平安,金融保险
601318.SH,2025-12-15,63.68,67.44,63.52,67.08,63.91,3.17,4.9601,1546642.6,10258390.316,0.04960100140823043,0.3228160126207855,63.70399999999999,60.666,2025-12,中国平安,金融保险
601318.SH,2025-12-16,66.71,68.11,66.16,67.0,67.08,-0.08,-0.1193,1056821.34,7074646.043,-0.0011926058437685683,0.32123841451390334,64.614,61.03499999999999,2025-12,中国平安,金融保险
601318.SH,2025-12-17,67.05,68.63,66.65,68.05,67.0,1.05,1.5672,962117.78,6513277.291,0.015671641791044744,0.34194438966673313,65.714,61.419000000000004,2025-12,中国平安,金融保险
601318.SH,2025-12-18,67.88,68.58,67.59,68.5,68.05,0.45,0.6613,563605.9,3839846.393,0.006612784717119791,0.350818379017946,66.90799999999999,61.834,2025-12,中国平安,金融保险
601318.SH,2025-12-19,68.15,68.78,67.6,68.75,68.5,0.25,0.365,638476.43,4363697.642,0.0036496350364962904,0.35574837310195306,67.876,62.32600000000001,2025-12,中国平安,金融保险
601318.SH,2025-12-22,68.7,69.27,68.2,68.54,68.75,-0.21,-0.3055,556942.01,3824247.2,-0.00305454545454531,0.3516071780713872,68.16799999999999,62.833000000000006,2025-12,中国平安,金融保险
601318.SH,2025-12-23,68.56,70.24,68.35,69.49,68.54,0.95,1.3861,765719.91,5324655.842,0.01386051940472699,0.370341155590614,68.66600000000001,63.334,2025-12,中国平安,金融保险
601318.SH,2025-12-24,69.17,69.38,68.35,69.03,69.49,-0.46,-0.662,511319.5,3522990.02,-0.006619657504676857,0.36126996647604104,68.862,63.7965,2025-12,中国平安,金融保险
601318.SH,2025-12-25,69.0,71.98,68.98,70.8,69.03,1.77,2.5641,777898.13,5513013.481,0.02564102564102555,0.39617432459081114,69.322,64.3695,2025-12,中国平安,金融保险
601318.SH,2025-12-26,70.44,71.96,70.43,71.16,70.8,0.36,0.5085,657016.77,4689142.906,0.005084745762711895,0.4032735160717815,69.804,64.97800000000001,2025-12,中国平安,金融保险
601318.SH,2025-12-29,71.0,71.66,69.79,69.88,71.16,-1.28,-1.7988,655665.18,4622483.554,-0.017987633501967415,0.37803194636166504,70.072,65.5405,2025-12,中国平安,金融保险
601318.SH,2025-12-30,69.75,70.23,68.39,68.8,69.88,-1.08,-1.5455,1046673.72,7226865.062,-0.015455065827132186,0.35673437191875434,69.934,66.0405,2025-12,中国平安,金融保险
601318.SH,2025-12-31,68.78,69.23,68.15,68.4,68.8,-0.4,-0.5814,458068.69,3141993.177,-0.005813953488371992,0.3488463813843432,69.808,66.54299999999999,2025-12,中国平安,金融保险
002594.SZ,2025-01-02,283.0,283.08,269.42,271.1,282.66,-11.56,-4.0897,168784.04,4624073.918,0.0,0.0,,,2025-01,比亚迪,汽车新能源
002594.SZ,2025-01-03,271.5,274.59,268.24,270.73,271.1,-0.37,-0.1365,99364.76,2693072.23,-0.001364810033198105,-0.001364810033198105,,,2025-01,比亚迪,汽车新能源
002594.SZ,2025-01-06,271.94,273.89,269.03,271.28,270.73,0.55,0.2032,82446.83,2236590.144,0.002031544343072289,0.0006639616377719371,,,2025-01,比亚迪,汽车新能源
002594.SZ,2025-01-07,271.28,277.73,267.5,274.03,271.28,2.75,1.0137,95722.18,2627167.273,0.010137127690946546,0.01080781999262248,,,2025-01,比亚迪,汽车新能源
002594.SZ,2025-01-08,272.99,273.99,265.81,269.18,274.03,-4.85,-1.7699,109082.47,2933447.142,-0.01769879210305425,-0.007082257469568476,271.264,,2025-01,比亚迪,汽车新能源
002594.SZ,2025-01-09,269.0,271.7,266.66,269.39,269.18,0.21,0.078,65612.88,1766873.664,0.0007801471134556426,-0.006307635558834512,270.92199999999997,,2025-01,比亚迪,汽车新能源
002594.SZ,2025-01-10,269.0,270.39,264.78,266.02,269.39,-3.37,-1.251,80548.21,2147363.1,-0.012509744236979814,-0.01873847288823327,269.98,,2025-01,比亚迪,汽车新能源
002594.SZ,2025-01-13,263.0,268.47,262.21,266.0,266.02,-0.02,-0.0075,67213.75,1787448.697,-7.518231711889367e-05,-0.018812246403541177,268.924,,2025-01,比亚迪,汽车新能源
002594.SZ,2025-01-14,266.34,277.15,266.01,276.3,266.0,10.3,3.8722,125789.73,3438827.617,0.03872180451127827,0.019181113980081266,269.37800000000004,,2025-01,比亚迪,汽车新能源
002594.SZ,2025-01-15,276.2,277.31,274.5,274.69,276.3,-1.61,-0.5827,62335.83,1718769.123,-0.005826999638074648,0.013242345997786842,270.48,,2025-01,比亚迪,汽车新能源
002594.SZ,2025-01-16,274.7,277.33,270.53,272.76,274.69,-1.93,-0.7026,72571.75,1984685.718,-0.0070261021515163335,0.006123201770564357,271.154,,2025-01,比亚迪,汽车新能源
002594.SZ,2025-01-17,273.52,279.2,272.48,276.6,272.76,3.84,1.4078,86141.53,2376770.8,0.014078310602727795,0.02028771670970131,273.27,,2025-01,比亚迪,汽车新能源
002594.SZ,2025-01-20,279.0,286.43,278.92,284.43,276.6,7.83,2.8308,135797.09,3863727.458,0.02830802603036875,0.04917004795278501,276.956,,2025-01,比亚迪,汽车新能源
002594.SZ,2025-01-21,285.0,287.43,283.0,286.05,284.43,1.62,0.5696,76441.44,2184132.797,0.005695601729775346,0.055145702692733334,278.906,,2025-01,比亚迪,汽车新能源
002594.SZ,2025-01-22,285.0,286.3,279.8,282.5,286.05,-3.55,-1.241,81056.89,2287303.62,-0.012410417759133097,0.04205090372556253,280.46799999999996,,2025-01,比亚迪,汽车新能源
002594.SZ,2025-01-23,284.98,285.0,277.0,277.11,282.5,-5.39,-1.908,96173.92,2690601.164,-0.01907964601769907,0.022168941350055427,281.338,,2025-01,比亚迪,汽车新能源
002594.SZ,2025-01-24,276.51,280.5,276.0,279.08,277.11,1.97,0.7109,68143.67,1898979.251,0.00710909025296802,0.029435632607893725,281.834,,2025-01,比亚迪,汽车新能源
002594.SZ,2025-01-27,279.09,280.12,274.5,274.5,279.08,-4.58,-1.6411,63407.68,1755529.34,-0.016411064927619234,0.012541497602360785,279.848,,2025-01,比亚迪,汽车新能源
002594.SZ,2025-02-05,282.73,286.75,281.6,282.8,274.5,8.3,3.0237,145350.9,4128876.836,0.030236794171220494,0.04315750645518279,279.198,,2025-02,比亚迪,汽车新能源
002594.SZ,2025-02-06,282.81,311.08,282.45,311.08,282.8,28.28,10.0,381458.68,11416508.784,0.09999999999999987,0.14747325710070092,284.91400000000004,276.7815,2025-02,比亚迪,汽车新能源
002594.SZ,2025-02-07,320.0,330.0,314.0,326.9,311.08,15.82,5.0855,487075.26,15691989.048,0.05085508550855078,0.20582810770933224,294.87199999999996,279.57149999999996,2025-02,比亚迪,汽车新能源
002594.SZ,2025-02-10,326.91,332.0,321.58,330.13,326.9,3.23,0.9881,272711.4,8908518.537,0.00988069746099729,0.217742530431575,305.082,282.5415,2025-02,比亚迪,汽车新能源
002594.SZ,2025-02-11,339.3,340.3,326.01,329.9,330.13,-0.23,-0.0697,280363.56,9315885.53,-0.0006966952412686966,0.2168941350055329,316.162,285.4725,2025-02,比亚迪,汽车新能源
002594.SZ,2025-02-12,327.5,346.94,322.65,345.05,329.9,15.15,4.5923,279357.22,9451048.634,0.04592300697180973,0.2727775728513464,328.61199999999997,289.02349999999996,2025-02,比亚迪,汽车新能源
002594.SZ,2025-02-13,341.2,346.35,339.5,341.3,345.05,-3.75,-1.0868,199839.85,6859997.621,-0.010867990146355644,0.2589450387310954,334.65600000000006,292.6295,2025-02,比亚迪,汽车新能源
002594.SZ,2025-02-14,341.52,359.6,341.52,356.05,341.3,14.75,4.3217,243644.61,8574633.633,0.04321711104600068,0.3133530062707488,340.486,296.9625,2025-02,比亚迪,汽车新能源
002594.SZ,2025-02-17,356.05,358.8,344.5,348.5,356.05,-7.55,-2.1205,232015.09,8111345.839,-0.021204886954079516,0.2855035042419771,344.16,301.0865,2025-02,比亚迪,汽车新能源
002594.SZ,2025-02-18,351.4,363.48,348.84,356.22,348.5,7.72,2.2152,251797.38,8977762.526,0.022152080344332914,0.31398008115086684,349.42400000000004,305.5975,2025-02,比亚迪,汽车新能源
002594.SZ,2025-02-19,353.52,360.0,353.0,358.5,356.22,2.28,0.6401,161917.82,5784129.67,0.0064005389927572764,0.3223902618959793,352.11400000000003,309.70750000000004,2025-02,比亚迪,汽车新能源
002594.SZ,2025-02-20,363.48,367.66,358.2,362.78,358.5,4.28,1.1939,156937.17,5695876.655,0.011938633193863346,0.3381777941718922,356.40999999999997,314.11199999999997,2025-02,比亚迪,汽车新能源
002594.SZ,2025-02-21,366.0,386.5,365.23,383.0,362.78,20.22,5.5736,239292.45,9089497.618,0.05573625888968525,0.41276281814828475,361.8,319.624,2025-02,比亚迪,汽车新能源
002594.SZ,2025-02-24,385.0,388.66,373.48,376.28,383.0,-6.72,-1.7546,199407.47,7586289.374,-0.0175456919060053,0.38797491700479525,367.356,324.608,2025-02,比亚迪,汽车新能源
002594.SZ,2025-02-25,370.0,380.0,368.81,372.49,376.28,-3.79,-1.0072,161102.52,6008878.409,-0.010072286595088631,0.3739948358539287,370.61,329.01099999999997,2025-02,比亚迪,汽车新能源
002594.SZ,2025-02-26,372.49,375.8,365.0,372.1,372.49,-0.39,-0.1047,138528.96,5125594.765,-0.00104700797336843,0.37255625230542266,373.33,333.3135,2025-02,比亚迪,汽车新能源
002594.SZ,2025-02-27,382.0,383.99,371.01,375.5,372.1,3.4,0.9137,168446.14,6350435.99,0.00913732867508732,0.38509774990778345,375.87399999999997,337.96349999999995,2025-02,比亚迪,汽车新能源
002594.SZ,2025-02-28,371.1,374.77,359.01,361.82,375.5,-13.68,-3.6431,239304.29,8762214.822,-0.03643142476697736,0.33463666543710846,371.63800000000003,342.19899999999996,2025-02,比亚迪,汽车新能源
